departement,section_naf,section_libelle,code_idcc,nb_entreprises
51,C,Industrie manufacturière,0573,5
51,C,Industrie manufacturière,3238,5
51,C,Industrie manufacturière,1090,5
51,C,Industrie manufacturière,8216,5
51,C,Industrie manufacturière,0045,5
51,D,"Production et distribution d'électricité, de gaz, de vapeur",7024,13
51,D,"Production et distribution d'électricité, de gaz, de vapeur",9999,13
51,E,"Production et distribution d'eau ; assainissement, déchets",0637,12
51,E,"Production et distribution d'eau ; assainissement, déchets",2149,9
51,E,"Production et distribution d'eau ; assainissement, déchets",2272,6
51,E,"Production et distribution d'eau ; assainissement, déchets",2420,5
51,E,"Production et distribution d'eau ; assainissement, déchets",5021,5
51,F,Construction,1596,930
51,F,Construction,2609,552
51,F,Construction,2420,431
51,F,Construction,1597,155
51,F,Construction,1702,59
51,F,Construction,5021,46
51,F,Construction,2614,44
51,F,Construction,9999,43
51,F,Construction,3212,31
51,F,Construction,0804,17
51,F,Construction,3248,14
51,F,Construction,1512,9
51,F,Construction,9998,6
51,F,Construction,1527,5
51,G,Commerce ; réparation d'automobiles et de motocycles,1090,470
51,G,Commerce ; réparation d'automobiles et de motocycles,1996,169
51,G,Commerce ; réparation d'automobiles et de motocycles,0573,153
51,G,Commerce ; réparation d'automobiles et de motocycles,9999,139
51,G,Commerce ; réparation d'automobiles et de motocycles,1505,137
51,G,Commerce ; réparation d'automobiles et de motocycles,1517,121
51,G,Commerce ; réparation d'automobiles et de motocycles,2216,105
51,G,Commerce ; réparation d'automobiles et de motocycles,1483,81
51,G,Commerce ; réparation d'automobiles et de motocycles,0493,70
51,G,Commerce ; réparation d'automobiles et de motocycles,1431,70
51,G,Commerce ; réparation d'automobiles et de motocycles,3237,67
51,G,Commerce ; réparation d'automobiles et de motocycles,1404,54
51,G,Commerce ; réparation d'automobiles et de motocycles,1880,49
51,G,Commerce ; réparation d'automobiles et de motocycles,1978,48
51,G,Commerce ; réparation d'automobiles et de motocycles,1539,42
51,G,Commerce ; réparation d'automobiles et de motocycles,0804,39
51,G,Commerce ; réparation d'automobiles et de motocycles,3254,32
51,G,Commerce ; réparation d'automobiles et de motocycles,0043,29
51,G,Commerce ; réparation d'automobiles et de motocycles,1557,26
51,G,Commerce ; réparation d'automobiles et de motocycles,1982,26
51,G,Commerce ; réparation d'automobiles et de motocycles,2198,25
51,G,Commerce ; réparation d'automobiles et de motocycles,3216,25
51,G,Commerce ; réparation d'automobiles et de motocycles,3248,21
51,G,Commerce ; réparation d'automobiles et de motocycles,1686,20
51,G,Commerce ; réparation d'automobiles et de motocycles,7024,20
51,G,Commerce ; réparation d'automobiles et de motocycles,1979,19
51,G,Commerce ; réparation d'automobiles et de motocycles,1487,16
51,G,Commerce ; réparation d'automobiles et de motocycles,1077,16
51,G,Commerce ; réparation d'automobiles et de motocycles,1606,14
51,G,Commerce ; réparation d'automobiles et de motocycles,0953,13
51,G,Commerce ; réparation d'automobiles et de motocycles,1286,13
51,G,Commerce ; réparation d'automobiles et de motocycles,0733,13
51,G,Commerce ; réparation d'automobiles et de motocycles,7002,12
51,G,Commerce ; réparation d'automobiles et de motocycles,0992,10
51,G,Commerce ; réparation d'automobiles et de motocycles,3243,10
51,G,Commerce ; réparation d'automobiles et de motocycles,3013,9
51,G,Commerce ; réparation d'automobiles et de motocycles,0044,8
51,G,Commerce ; réparation d'automobiles et de motocycles,1760,7
51,G,Commerce ; réparation d'automobiles et de motocycles,2609,7
51,G,Commerce ; réparation d'automobiles et de motocycles,1408,7
51,G,Commerce ; réparation d'automobiles et de motocycles,1536,6
51,G,Commerce ; réparation d'automobiles et de motocycles,0158,6
51,G,Commerce ; réparation d'automobiles et de motocycles,8216,6
51,G,Commerce ; réparation d'automobiles et de motocycles,9998,6
51,G,Commerce ; réparation d'automobiles et de motocycles,1596,5
51,G,Commerce ; réparation d'automobiles et de motocycles,1555,5
51,G,Commerce ; réparation d'automobiles et de motocycles,0637,5
51,G,Commerce ; réparation d'automobiles et de motocycles,2420,5
51,H,Transports et entreposage,0016,335
51,H,Transports et entreposage,2219,31
51,H,Transports et entreposage,9999,28
51,H,Transports et entreposage,1090,5
51,I,Hébergement et restauration,1979,739
51,I,Hébergement et restauration,1501,353
51,I,Hébergement et restauration,9999,31
51,I,Hébergement et restauration,1316,8
51,I,Hébergement et restauration,1631,7
51,I,Hébergement et restauration,1527,7
51,I,Hébergement et restauration,0953,6
51,J,Information et communication,1486,121
51,J,Information et communication,9999,21
51,J,Information et communication,2642,11
51,J,Information et communication,1480,9
51,J,Information et communication,1922,6
51,J,Information et communication,9998,5
51,K,Activités financières et d'assurance,9999,115
51,K,Activités financières et d'assurance,2335,70
51,K,Activités financières et d'assurance,1147,64
51,K,Activités financières et d'assurance,1619,35
51,K,Activités financières et d'assurance,0478,35
51,K,Activités financières et d'assurance,2247,32
51,K,Activités financières et d'assurance,1486,22
51,K,Activités financières et d'assurance,2420,16
51,K,Activités financières et d'assurance,1527,15
51,K,Activités financières et d'assurance,2609,14
51,K,Activités financières et d'assurance,0016,12
51,K,Activités financières et d'assurance,2098,11
51,K,Activités financières et d'assurance,3248,11
51,K,Activités financières et d'assurance,1090,10
51,K,Activités financières et d'assurance,0493,7
51,K,Activités financières et d'assurance,0573,7
51,K,Activités financières et d'assurance,2931,6
51,K,Activités financières et d'assurance,3212,6
51,K,Activités financières et d'assurance,1501,5
51,K,Activités financières et d'assurance,7024,5
51,K,Activités financières et d'assurance,1979,5
51,L,Activités immobilières,1527,158
51,L,Activités immobilières,9999,27
51,L,Activités immobilières,1043,19
51,L,Activités immobilières,1512,7
51,L,Activités immobilières,7024,7
51,L,Activités immobilières,2098,5
51,M,"Activités spécialisées, scientifiques et techniques",1486,318
51,M,"Activités spécialisées, scientifiques et techniques",9999,125
51,M,"Activités spécialisées, scientifiques et techniques",0787,68
51,M,"Activités spécialisées, scientifiques et techniques",2205,58
51,M,"Activités spécialisées, scientifiques et techniques",3253,56
51,M,"Activités spécialisées, scientifiques et techniques",2332,42
51,M,"Activités spécialisées, scientifiques et techniques",1090,41
51,M,"Activités spécialisées, scientifiques et techniques",0086,37
51,M,"Activités spécialisées, scientifiques et techniques",2098,30
51,M,"Activités spécialisées, scientifiques et techniques",1875,22
51,M,"Activités spécialisées, scientifiques et techniques",3250,15
51,M,"Activités spécialisées, scientifiques et techniques",3248,15
51,M,"Activités spécialisées, scientifiques et techniques",2420,10
51,M,"Activités spécialisées, scientifiques et techniques",2609,10
51,M,"Activités spécialisées, scientifiques et techniques",0044,9
51,M,"Activités spécialisées, scientifiques et techniques",1000,8
51,M,"Activités spécialisées, scientifiques et techniques",9998,8
51,M,"Activités spécialisées, scientifiques et techniques",2543,6
51,M,"Activités spécialisées, scientifiques et techniques",3244,6
51,M,"Activités spécialisées, scientifiques et techniques",1979,5
51,N,Activités de services administratifs et de soutien,1043,130
51,N,Activités de services administratifs et de soutien,7024,125
51,N,Activités de services administratifs et de soutien,7018,95
51,N,Activités de services administratifs et de soutien,3043,81
51,N,Activités de services administratifs et de soutien,1147,61
51,N,Activités de services administratifs et de soutien,9999,54
51,N,Activités de services administratifs et de soutien,2098,36
51,N,Activités de services administratifs et de soutien,1351,25
51,N,Activités de services administratifs et de soutien,1413,19
51,N,Activités de services administratifs et de soutien,2378,18
51,N,Activités de services administratifs et de soutien,1486,14
51,N,Activités de services administratifs et de soutien,1619,13
51,N,Activités de services administratifs et de soutien,1909,13
51,N,Activités de services administratifs et de soutien,1404,11
51,N,Activités de services administratifs et de soutien,1605,11
51,N,Activités de services administratifs et de soutien,3127,11
51,N,Activités de services administratifs et de soutien,7025,9
51,N,Activités de services administratifs et de soutien,8214,9
51,N,Activités de services administratifs et de soutien,0016,9
51,N,Activités de services administratifs et de soutien,8216,8
51,N,Activités de services administratifs et de soutien,3245,7
51,N,Activités de services administratifs et de soutien,2609,7
51,N,Activités de services administratifs et de soutien,1710,6
51,N,Activités de services administratifs et de soutien,3237,6
51,N,Activités de services administratifs et de soutien,1090,5
51,N,Activités de services administratifs et de soutien,1596,5
51,O,Administration publique,5021,613
51,O,Administration publique,9999,31
51,O,Administration publique,5003,7
51,O,Administration publique,8411,7
51,O,Administration publique,2190,5
51,P,Enseignement,9999,100
51,P,Enseignement,1090,52
51,P,Enseignement,1516,47
51,P,Enseignement,3218,25
51,P,Enseignement,5024,23
51,P,Enseignement,1518,13
51,P,Enseignement,2511,11
51,P,Enseignement,7026,10
51,P,Enseignement,2691,10
51,Q,Santé humaine et action sociale,1147,209
51,Q,Santé humaine et action sociale,1619,153
51,Q,Santé humaine et action sociale,9999,108
51,Q,Santé humaine et action sociale,3127,77
51,Q,Santé humaine et action sociale,2941,58
51,Q,Santé humaine et action sociale,0016,24
51,Q,Santé humaine et action sociale,0413,22
51,Q,Santé humaine et action sociale,5021,21
51,Q,Santé humaine et action sociale,1261,20
51,Q,Santé humaine et action sociale,0029,18
51,Q,Santé humaine et action sociale,5022,16
51,Q,Santé humaine et action sociale,2264,15
51,Q,Santé humaine et action sociale,3016,13
51,Q,Santé humaine et action sociale,1518,6
51,R,"Arts, spectacles et activités récréatives",2511,178
51,R,"Arts, spectacles et activités récréatives",1285,76
51,R,"Arts, spectacles et activités récréatives",3090,55
51,R,"Arts, spectacles et activités récréatives",9999,43
51,R,"Arts, spectacles et activités récréatives",1790,40
51,R,"Arts, spectacles et activités récréatives",1518,22
51,R,"Arts, spectacles et activités récréatives",3252,10
51,R,"Arts, spectacles et activités récréatives",1979,6
51,R,"Arts, spectacles et activités récréatives",7026,6
51,S,Autres activités de services,2596,271
51,S,Autres activités de services,9999,157
51,S,Autres activités de services,3032,81
51,S,Autres activités de services,1518,57
51,S,Autres activités de services,0759,20
51,S,Autres activités de services,2002,19
51,S,Autres activités de services,1978,16
51,S,Autres activités de services,1261,15
51,S,Autres activités de services,2511,15
51,S,Autres activités de services,1686,12
51,S,Autres activités de services,3127,10
51,S,Autres activités de services,7024,8
51,S,Autres activités de services,3248,5
51,S,Autres activités de services,3249,5
52,A,"Agriculture, sylviculture et pêche",7024,480
52,A,"Agriculture, sylviculture et pêche",9521,41
52,A,"Agriculture, sylviculture et pêche",7025,25
52,A,"Agriculture, sylviculture et pêche",8211,22
52,A,"Agriculture, sylviculture et pêche",9999,14
52,C,Industrie manufacturière,3248,126
52,C,Industrie manufacturière,0843,59
52,C,Industrie manufacturière,9999,30
52,C,Industrie manufacturière,1411,9
52,C,Industrie manufacturière,1404,8
52,C,Industrie manufacturière,0158,8
52,C,Industrie manufacturière,1267,8
52,C,Industrie manufacturière,8212,7
52,C,Industrie manufacturière,0184,7
52,C,Industrie manufacturière,1597,7
52,C,Industrie manufacturière,0292,6
52,C,Industrie manufacturière,2420,6
52,C,Industrie manufacturière,2609,6
52,C,Industrie manufacturière,1315,5
52,C,Industrie manufacturière,0112,5
52,E,"Production et distribution d'eau ; assainissement, déchets",5021,12
52,E,"Production et distribution d'eau ; assainissement, déchets",0637,7
52,F,Construction,1596,263
52,F,Construction,2609,161
52,F,Construction,2420,109
52,F,Construction,5021,42
52,F,Construction,1597,39
52,F,Construction,1702,32
52,F,Construction,9999,26
52,F,Construction,2614,18
52,F,Construction,3212,15
52,G,Commerce ; réparation d'automobiles et de motocycles,1090,167
52,G,Commerce ; réparation d'automobiles et de motocycles,1996,52
52,G,Commerce ; réparation d'automobiles et de motocycles,9999,51
52,G,Commerce ; réparation d'automobiles et de motocycles,1517,33
52,G,Commerce ; réparation d'automobiles et de motocycles,2216,33
52,G,Commerce ; réparation d'automobiles et de motocycles,1505,27
52,G,Commerce ; réparation d'automobiles et de motocycles,0573,26
52,G,Commerce ; réparation d'automobiles et de motocycles,1483,25
52,G,Commerce ; réparation d'automobiles et de motocycles,1431,24
52,G,Commerce ; réparation d'automobiles et de motocycles,1539,22
52,G,Commerce ; réparation d'automobiles et de motocycles,3254,17
52,G,Commerce ; réparation d'automobiles et de motocycles,1880,14
52,G,Commerce ; réparation d'automobiles et de motocycles,1978,13
